scope,metric,week_start,pearson_raw,weeks
Surigao-Dinagat-Caraga,volume_mt,2025-04-21,-0.31073153722945607,52
Surigao-Dinagat-Caraga,shipments,2025-04-28,-0.29772208020642915,52
Surigao-Dinagat-Caraga,volume_mt,2025-04-28,-0.3043244083299628,52
Surigao-Dinagat-Caraga,shipments,2025-05-05,-0.29599715503019774,52
Surigao-Dinagat-Caraga,volume_mt,2025-05-05,-0.3015350097640087,52
Surigao-Dinagat-Caraga,shipments,2025-05-12,-0.2838295346604411,52
Surigao-Dinagat-Caraga,volume_mt,2025-05-12,-0.28964715427450294,52
Surigao-Dinagat-Caraga,shipments,2025-05-19,-0.29843367981091967,52
Surigao-Dinagat-Caraga,volume_mt,2025-05-19,-0.301938942052433,52
Surigao-Dinagat-Caraga,shipments,2025-05-26,-0.2843337760878621,52
Surigao-Dinagat-Caraga,volume_mt,2025-05-26,-0.28761515863522463,52
Surigao-Dinagat-Caraga,shipments,2025-06-02,-0.28416361737916784,52
Surigao-Dinagat-Caraga,volume_mt,2025-06-02,-0.28756625442589123,52
Surigao-Dinagat-Caraga,shipments,2025-06-09,-0.2861470565960021,52
Surigao-Dinagat-Caraga,volume_mt,2025-06-09,-0.2892773304510703,52
Surigao-Dinagat-Caraga,shipments,2025-06-16,-0.3042074110262938,52
Surigao-Dinagat-Caraga,volume_mt,2025-06-16,-0.30718346255117523,52
Surigao-Dinagat-Caraga,shipments,2025-06-23,-0.3099736761133665,52
Surigao-Dinagat-Caraga,volume_mt,2025-06-23,-0.312976978115199,52
Surigao-Dinagat-Caraga,shipments,2025-06-30,-0.32726568248655374,52
Surigao-Dinagat-Caraga,volume_mt,2025-06-30,-0.3293825653919766,52
Surigao-Dinagat-Caraga,shipments,2025-07-07,-0.3490805666953879,52
Surigao-Dinagat-Caraga,volume_mt,2025-07-07,-0.3509408342212334,52
Surigao-Dinagat-Caraga,shipments,2025-07-14,-0.412777432703989,52
Surigao-Dinagat-Caraga,volume_mt,2025-07-14,-0.41245588471089334,52
Surigao-Dinagat-Caraga,shipments,2025-07-21,-0.43676069752809055,52
Surigao-Dinagat-Caraga,volume_mt,2025-07-21,-0.438583866669284,52
Surigao-Dinagat-Caraga,shipments,2025-07-28,-0.46752285856490583,52
Surigao-Dinagat-Caraga,volume_mt,2025-07-28,-0.4683338123238423,52
Surigao-Dinagat-Caraga,shipments,2025-08-04,-0.46211869709037084,52
Surigao-Dinagat-Caraga,volume_mt,2025-08-04,-0.46337242598302,52
Surigao-Dinagat-Caraga,shipments,2025-08-11,-0.42237950558617066,52
Surigao-Dinagat-Caraga,volume_mt,2025-08-11,-0.4244722096589895,52
Surigao-Dinagat-Caraga,shipments,2025-08-18,-0.4043790962876408,52
Surigao-Dinagat-Caraga,volume_mt,2025-08-18,-0.4056593054982911,52
Surigao-Dinagat-Caraga,shipments,2025-08-25,-0.4282851029447886,52
Surigao-Dinagat-Caraga,volume_mt,2025-08-25,-0.42885925372181716,52
Surigao-Dinagat-Caraga,shipments,2025-09-01,-0.4241502932944858,52
Surigao-Dinagat-Caraga,volume_mt,2025-09-01,-0.425109469981591,52
Surigao-Dinagat-Caraga,shipments,2025-09-08,-0.4029810331158688,52
Surigao-Dinagat-Caraga,volume_mt,2025-09-08,-0.4035391780029469,52
Surigao-Dinagat-Caraga,shipments,2025-09-15,-0.4095037870656982,52
Surigao-Dinagat-Caraga,volume_mt,2025-09-15,-0.40978923120617317,52
Surigao-Dinagat-Caraga,shipments,2025-09-22,-0.37682777910546317,52
Surigao-Dinagat-Caraga,volume_mt,2025-09-22,-0.3765908385742721,52
Surigao-Dinagat-Caraga,shipments,2025-09-29,-0.37415559311933055,52
Surigao-Dinagat-Caraga,volume_mt,2025-09-29,-0.3736223026998766,52
Surigao-Dinagat-Caraga,shipments,2025-10-06,-0.36693900133704116,52
Surigao-Dinagat-Caraga,volume_mt,2025-10-06,-0.3667081892661141,52
Surigao-Dinagat-Caraga,shipments,2025-10-13,-0.34634239073424605,52
Surigao-Dinagat-Caraga,volume_mt,2025-10-13,-0.3465611977264507,52
Surigao-Dinagat-Caraga,shipments,2025-10-20,-0.33766923449512926,52
Surigao-Dinagat-Caraga,volume_mt,2025-10-20,-0.33600985342960576,52
Surigao-Dinagat-Caraga,shipments,2025-10-27,-0.3472662155925415,52
Surigao-Dinagat-Caraga,volume_mt,2025-10-27,-0.34485020198408006,52
Surigao-Dinagat-Caraga,shipments,2025-11-03,-0.2602429080427756,52
Surigao-Dinagat-Caraga,volume_mt,2025-11-03,-0.26473624729655515,52
Surigao-Dinagat-Caraga,shipments,2025-11-10,-0.28233720559048375,52
Surigao-Dinagat-Caraga,volume_mt,2025-11-10,-0.28847249413694714,52
Surigao-Dinagat-Caraga,shipments,2025-11-17,-0.2875278467891843,52
Surigao-Dinagat-Caraga,volume_mt,2025-11-17,-0.2935094261901973,52
Surigao-Dinagat-Caraga,shipments,2025-11-24,-0.29944528997540576,52
Surigao-Dinagat-Caraga,volume_mt,2025-11-24,-0.30445500024267474,52
Surigao-Dinagat-Caraga,shipments,2025-12-01,-0.33036650738100937,52
Surigao-Dinagat-Caraga,volume_mt,2025-12-01,-0.3355648612915945,52
Surigao-Dinagat-Caraga,shipments,2025-12-08,-0.31041581083234043,52
Surigao-Dinagat-Caraga,volume_mt,2025-12-08,-0.3161704102292502,52
Surigao-Dinagat-Caraga,shipments,2025-12-15,-0.25661675206703877,52
Surigao-Dinagat-Caraga,volume_mt,2025-12-15,-0.2641839978800713,52
Surigao-Dinagat-Caraga,shipments,2025-12-22,-0.23955371642889048,52
Surigao-Dinagat-Caraga,volume_mt,2025-12-22,-0.24733123810413582,52
Palawan,shipments,2021-12-27,0.029931838506168366,52
Palawan,volume_mt,2021-12-27,-0.01628675666633797,52
Palawan,shipments,2022-01-03,0.02540973445474305,52
Palawan,volume_mt,2022-01-03,-0.019985219735498248,52
Palawan,shipments,2022-01-10,-0.04417904104532801,52
Palawan,volume_mt,2022-01-10,-0.09076714213783564,52
Palawan,shipments,2022-01-17,-0.040166340256340166,52
Palawan,volume_mt,2022-01-17,-0.08639103930411496,52
Palawan,shipments,2022-01-24,-0.07546591504764479,52
Palawan,volume_mt,2022-01-24,-0.1221027372278018,52
Palawan,shipments,2022-01-31,-0.06250278777880196,52
Palawan,volume_mt,2022-01-31,-0.10998545807903895,52
Palawan,shipments,2022-02-07,-0.06786781554891173,52
Palawan,volume_mt,2022-02-07,-0.11657148539496026,52
Palawan,shipments,2022-02-14,-0.08071750360980874,52
Palawan,volume_mt,2022-02-14,-0.11593029034165059,52
Palawan,shipments,2022-02-21,-0.07475099336492903,52
Palawan,volume_mt,2022-02-21,-0.10914629841406721,52
Palawan,shipments,2022-02-28,-0.07943671980862305,52
Palawan,volume_mt,2022-02-28,-0.11209475586646556,52
Palawan,shipments,2022-03-07,-0.0730885464577881,52
Palawan,volume_mt,2022-03-07,-0.11028161781118873,52
Palawan,shipments,2022-03-14,-0.05445032086448589,52
Palawan,volume_mt,2022-03-14,-0.08362120992182029,52
Palawan,shipments,2022-03-21,-0.046484660179461665,52
Palawan,volume_mt,2022-03-21,-0.07483319421916546,52
Palawan,shipments,2022-03-28,-0.049126235545633806,52
Palawan,volume_mt,2022-03-28,-0.07339951257224392,52
Palawan,shipments,2022-04-04,-0.01700656528414303,52
Palawan,volume_mt,2022-04-04,-0.044085929009882834,52
Palawan,shipments,2022-04-11,-0.005050632955240497,52
Palawan,volume_mt,2022-04-11,-0.026669302721803144,52
Palawan,shipments,2022-04-18,0.028027820974291098,52
Palawan,volume_mt,2022-04-18,0.0018312034489573364,52
Palawan,shipments,2022-04-25,0.007774089155795547,52
Palawan,volume_mt,2022-04-25,-0.018667239861080837,52
Palawan,shipments,2022-05-02,0.04575709661407255,52
Palawan,volume_mt,2022-05-02,0.021249447519584352,52
Palawan,shipments,2022-05-09,0.03932815066416162,52
Palawan,volume_mt,2022-05-09,0.013699234181864915,52
Palawan,shipments,2022-05-16,0.02276435471882106,52
Palawan,volume_mt,2022-05-16,-0.007330027468239387,52
Palawan,shipments,2022-05-23,0.02904004238147704,52
Palawan,volume_mt,2022-05-23,-0.0009189039693793386,52
Palawan,shipments,2022-05-30,0.06880902075364982,52
Palawan,volume_mt,2022-05-30,0.040188191169571084,52
Palawan,shipments,2022-06-06,0.07552142608132034,52
Palawan,volume_mt,2022-06-06,0.04582650334156675,52
Palawan,shipments,2022-06-13,0.08958765478827369,52
Palawan,volume_mt,2022-06-13,0.06052839998163483,52
Palawan,shipments,2022-06-20,0.0864837720445725,52
Palawan,volume_mt,2022-06-20,0.057297346727898275,52
Palawan,shipments,2022-06-27,0.0910413371431552,52
Palawan,volume_mt,2022-06-27,0.06238997093181034,52
Palawan,shipments,2022-07-04,0.08408110240313996,52
Palawan,volume_mt,2022-07-04,0.05554564455259379,52
Palawan,shipments,2022-07-11,0.09100126748787156,52
Palawan,volume_mt,2022-07-11,0.06249796493510568,52
Palawan,shipments,2022-07-18,0.12753579672949591,52
Palawan,volume_mt,2022-07-18,0.1006544590887973,52
Palawan,shipments,2022-07-25,0.09657660371881131,52
Palawan,volume_mt,2022-07-25,0.06932622697761463,52
Palawan,shipments,2022-08-01,0.05134689945228259,52
Palawan,volume_mt,2022-08-01,0.023898495815181435,52
Palawan,shipments,2022-08-08,0.03437691453496088,52
Palawan,volume_mt,2022-08-08,0.021504674215015528,52
Palawan,shipments,2022-08-15,0.05958967711364849,52
Palawan,volume_mt,2022-08-15,0.04660556524224518,52
Palawan,shipments,2022-08-22,0.07350100935624054,52
Palawan,volume_mt,2022-08-22,0.059855478952141,52
Palawan,shipments,2022-08-29,0.0796591437791338,52
Palawan,volume_mt,2022-08-29,0.06628737426682564,52
Palawan,shipments,2022-09-05,0.07093123940352639,52
Palawan,volume_mt,2022-09-05,0.05853216619755766,52
Palawan,shipments,2022-09-12,0.08192659824637435,52
Palawan,volume_mt,2022-09-12,0.0691586017844218,52
Palawan,shipments,2022-09-19,0.13107507051434544,52
Palawan,volume_mt,2022-09-19,0.11750885098253036,52
Palawan,shipments,2022-09-26,0.130584639850572,52
Palawan,volume_mt,2022-09-26,0.1171672176961228,52
Palawan,shipments,2022-10-03,0.12542863715541475,52
Palawan,volume_mt,2022-10-03,0.11327690680714171,52
Palawan,shipments,2022-10-10,0.11732594001725831,52
Palawan,volume_mt,2022-10-10,0.10122145431679615,52
Palawan,shipments,2022-10-17,0.08116947327854064,52
Palawan,volume_mt,2022-10-17,0.08493854743321567,52
Palawan,shipments,2022-10-24,0.0724789427900176,52
Palawan,volume_mt,2022-10-24,0.0782149955698554,52
Palawan,shipments,2022-10-31,0.07919090677375924,52
Palawan,volume_mt,2022-10-31,0.07049862815516711,52
Palawan,shipments,2022-11-07,0.09016273587549375,52
Palawan,volume_mt,2022-11-07,0.08007976986449841,52
Palawan,shipments,2022-11-14,0.10565748932190319,52
Palawan,volume_mt,2022-11-14,0.07477404722276718,52
Palawan,shipments,2022-11-21,0.10914265488912007,52
Palawan,volume_mt,2022-11-21,0.07552994235803201,52
Palawan,shipments,2022-11-28,0.08812398350127161,52
Palawan,volume_mt,2022-11-28,0.044027674783156716,52
Palawan,shipments,2022-12-05,0.05909786204350171,52
Palawan,volume_mt,2022-12-05,0.012012005062425824,52
Palawan,shipments,2022-12-12,-0.05482320743768695,52
Palawan,volume_mt,2022-12-12,-0.09394362755006203,52
Palawan,shipments,2022-12-19,-0.13607667280757438,52
Palawan,volume_mt,2022-12-19,-0.16837012643306074,52
Palawan,shipments,2022-12-26,-0.06083363711437282,52
Palawan,volume_mt,2022-12-26,-0.07590805903826273,52
Palawan,shipments,2023-01-02,0.040065295857780556,52
Palawan,volume_mt,2023-01-02,0.00678111344300003,52
Palawan,shipments,2023-01-09,0.059304561747992486,52
Palawan,volume_mt,2023-01-09,0.03312320250244669,52
Palawan,shipments,2023-01-16,0.07670163362217026,52
Palawan,volume_mt,2023-01-16,0.04912986941072648,52
Palawan,shipments,2023-01-23,0.0710391930931676,52
Palawan,volume_mt,2023-01-23,0.042868470454204284,52
Palawan,shipments,2023-01-30,0.04984702381463961,52
Palawan,volume_mt,2023-01-30,0.022032326500171506,52
Palawan,shipments,2023-02-06,0.04202198172983468,52
Palawan,volume_mt,2023-02-06,0.012545197194653563,52
Palawan,shipments,2023-02-13,0.12604976142978574,52
Palawan,volume_mt,2023-02-13,0.08252125811381338,52
Palawan,shipments,2023-02-20,0.10857430861150053,52
Palawan,volume_mt,2023-02-20,0.0628141388348277,52
Palawan,shipments,2023-02-27,0.174788791759801,52
Palawan,volume_mt,2023-02-27,0.13023140964713356,52
Palawan,shipments,2023-03-06,0.13665112888847142,52
Palawan,volume_mt,2023-03-06,0.08838683404304497,52
Palawan,shipments,2023-03-13,0.12173658421018947,52
Palawan,volume_mt,2023-03-13,0.06488313911085775,52
Palawan,shipments,2023-03-20,0.1245916907260125,52
Palawan,volume_mt,2023-03-20,0.06497863217754334,52
Palawan,shipments,2023-03-27,0.09744397132240641,52
Palawan,volume_mt,2023-03-27,0.035146062461141964,52
Palawan,shipments,2023-04-03,0.09083793498331633,52
Palawan,volume_mt,2023-04-03,0.029951047726515686,52
Palawan,shipments,2023-04-10,0.07380616249197193,52
Palawan,volume_mt,2023-04-10,0.021839709196604443,52
Palawan,shipments,2023-04-17,0.07461812002785864,52
Palawan,volume_mt,2023-04-17,0.025709797282431203,52
Palawan,shipments,2023-04-24,0.09021364115698403,52
Palawan,volume_mt,2023-04-24,0.04113477009499973,52
Palawan,shipments,2023-05-01,0.07043734170169849,52
Palawan,volume_mt,2023-05-01,0.022937264591638116,52
Palawan,shipments,2023-05-08,0.09347190964486869,52
Palawan,volume_mt,2023-05-08,0.04596604918719474,52
Palawan,shipments,2023-05-15,0.09683510495332766,52
Palawan,volume_mt,2023-05-15,0.053118066332224566,52
Palawan,shipments,2023-05-22,0.09185530668527501,52
Palawan,volume_mt,2023-05-22,0.0481048814935322,52
Palawan,shipments,2023-05-29,0.07099392636690947,52
Palawan,volume_mt,2023-05-29,0.025358902481914098,52
Palawan,shipments,2023-06-05,0.06700570149889525,52
Palawan,volume_mt,2023-06-05,0.023499447660748712,52
Palawan,shipments,2023-06-12,0.051585782979270176,52
Palawan,volume_mt,2023-06-12,0.007021520381577425,52
Palawan,shipments,2023-06-19,0.017009897112136952,52
Palawan,volume_mt,2023-06-19,-0.02599191997309902,52
Palawan,shipments,2023-06-26,0.012474464904728394,52
Palawan,volume_mt,2023-06-26,-0.03014233970170443,52
Palawan,shipments,2023-07-03,0.029875052664873582,52
Palawan,volume_mt,2023-07-03,-0.010661868746777877,52
Palawan,shipments,2023-07-10,0.021358109000050866,52
Palawan,volume_mt,2023-07-10,-0.01743265508225837,52
Palawan,shipments,2023-07-17,0.01921025094773033,52
Palawan,volume_mt,2023-07-17,-0.019603968764129055,52
Palawan,shipments,2023-07-24,0.030321530616695333,52
Palawan,volume_mt,2023-07-24,-0.0079453313635399,52
Palawan,shipments,2023-07-31,0.07932273989819418,52
Palawan,volume_mt,2023-07-31,0.041684128813179205,52
Palawan,shipments,2023-08-07,0.1091341594284287,52
Palawan,volume_mt,2023-08-07,0.061918442380238976,52
Palawan,shipments,2023-08-14,0.09731952922187871,52
Palawan,volume_mt,2023-08-14,0.049162100988851154,52
Palawan,shipments,2023-08-21,0.10228180516108944,52
Palawan,volume_mt,2023-08-21,0.0542962097065602,52
Palawan,shipments,2023-08-28,0.09408759765284966,52
Palawan,volume_mt,2023-08-28,0.046263292161846915,52
Palawan,shipments,2023-09-04,0.09953825125953446,52
Palawan,volume_mt,2023-09-04,0.04990918775096248,52
Palawan,shipments,2023-09-11,0.09361068701006052,52
Palawan,volume_mt,2023-09-11,0.04394203702641169,52
Palawan,shipments,2023-09-18,0.05856149334976374,52
Palawan,volume_mt,2023-09-18,0.009661748278730686,52
Palawan,shipments,2023-09-25,0.10057504028497123,52
Palawan,volume_mt,2023-09-25,0.05905912726423442,52
Palawan,shipments,2023-10-02,0.11788097680696188,52
Palawan,volume_mt,2023-10-02,0.07605069888883353,52
Palawan,shipments,2023-10-09,0.12251716116891363,52
Palawan,volume_mt,2023-10-09,0.08219210912976804,52
Palawan,shipments,2023-10-16,0.13789260864092276,52
Palawan,volume_mt,2023-10-16,0.09846965276857848,52
Palawan,shipments,2023-10-23,0.1529802047942656,52
Palawan,volume_mt,2023-10-23,0.11213365282194684,52
Palawan,shipments,2023-10-30,0.13175096807783698,52
Palawan,volume_mt,2023-10-30,0.10302349666087354,52
Palawan,shipments,2023-11-06,0.148171677370808,52
Palawan,volume_mt,2023-11-06,0.12337654948983277,52
Palawan,shipments,2023-11-13,0.12584300941598675,52
Palawan,volume_mt,2023-11-13,0.11368828087588029,52
Palawan,shipments,2023-11-20,0.11251355082286982,52
Palawan,volume_mt,2023-11-20,0.09977209607999725,52
Palawan,shipments,2023-11-27,0.11414660945473364,52
Palawan,volume_mt,2023-11-27,0.10147782508142926,52
Palawan,shipments,2023-12-04,0.14015409815377575,52
Palawan,volume_mt,2023-12-04,0.1292993083682455,52
Palawan,shipments,2023-12-11,0.173536249035023,52
Palawan,volume_mt,2023-12-11,0.16630118570504576,52
Palawan,shipments,2023-12-18,0.23544828673789125,52
Palawan,volume_mt,2023-12-18,0.22776655707030505,52
Palawan,shipments,2023-12-25,0.1932987187667947,52
Palawan,volume_mt,2023-12-25,0.17519149407229642,52
Palawan,shipments,2024-01-01,0.09393294487350679,52
Palawan,volume_mt,2024-01-01,0.09950012888536447,52
Palawan,shipments,2024-01-08,0.11287655554669786,52
Palawan,volume_mt,2024-01-08,0.1185522920707907,52
Palawan,shipments,2024-01-15,0.114482497438971,52
Palawan,volume_mt,2024-01-15,0.12158293568168262,52
Palawan,shipments,2024-01-22,0.09856610478627818,52
Palawan,volume_mt,2024-01-22,0.10618801215849187,52
Palawan,shipments,2024-01-29,0.054110023169970885,52
Palawan,volume_mt,2024-01-29,0.06414735454321062,52
Palawan,shipments,2024-02-05,0.08717302074378365,52
Palawan,volume_mt,2024-02-05,0.09847277736936835,52
Palawan,shipments,2024-02-12,0.05797534782732822,52
Palawan,volume_mt,2024-02-12,0.06644551259561327,52
Palawan,shipments,2024-02-19,0.06121764798790154,52
Palawan,volume_mt,2024-02-19,0.06948836526372103,52
Palawan,shipments,2024-02-26,0.042173233989605784,52
Palawan,volume_mt,2024-02-26,0.049697748959674735,52
Palawan,shipments,2024-03-04,0.061330677558596405,52
Palawan,volume_mt,2024-03-04,0.06816894825343828,52
Palawan,shipments,2024-03-11,0.01889027819900895,52
Palawan,volume_mt,2024-03-11,0.02098339553197215,52
Palawan,shipments,2024-03-18,0.019185796195415234,52
Palawan,volume_mt,2024-03-18,0.02421553297923807,52
Palawan,shipments,2024-03-25,0.01685996088069224,52
Palawan,volume_mt,2024-03-25,0.022565892207605683,52
Palawan,shipments,2024-04-01,0.0024036017524041303,52
Palawan,volume_mt,2024-04-01,0.007049443345663284,52
Palawan,shipments,2024-04-08,0.020841255602268984,52
Palawan,volume_mt,2024-04-08,0.0200773619707876,52
Palawan,shipments,2024-04-15,-0.03340679254099647,52
Palawan,volume_mt,2024-04-15,-0.0339615056726114,52
Palawan,shipments,2024-04-22,-0.03491464649221694,52
Palawan,volume_mt,2024-04-22,-0.03377514762674079,52
Palawan,shipments,2024-04-29,-0.036895586807562705,52
Palawan,volume_mt,2024-04-29,-0.032493440932266825,52
Palawan,shipments,2024-05-06,-0.07653056950713756,52
Palawan,volume_mt,2024-05-06,-0.07295684009131441,52
Palawan,shipments,2024-05-13,-0.10685435009352379,52
Palawan,volume_mt,2024-05-13,-0.09857576638621486,52
Palawan,shipments,2024-05-20,-0.09961365214168888,52
Palawan,volume_mt,2024-05-20,-0.0906176455727,52
Palawan,shipments,2024-05-27,-0.09598350555757716,52
Palawan,volume_mt,2024-05-27,-0.08786575325223414,52
Palawan,shipments,2024-06-03,-0.09864487629744344,52
Palawan,volume_mt,2024-06-03,-0.09383101251077883,52
Palawan,shipments,2024-06-10,-0.09893587573479967,52
Palawan,volume_mt,2024-06-10,-0.09443826924818981,52
Palawan,shipments,2024-06-17,-0.09052672301397288,52
Palawan,volume_mt,2024-06-17,-0.08609497115527073,52
Palawan,shipments,2024-06-24,-0.10417526551256137,52
Palawan,volume_mt,2024-06-24,-0.10142680848988465,52
Palawan,shipments,2024-07-01,-0.09821550949706953,52
Palawan,volume_mt,2024-07-01,-0.09907466815522677,52
Palawan,shipments,2024-07-08,-0.13636153828358147,52
Palawan,volume_mt,2024-07-08,-0.13877238061546385,52
Palawan,shipments,2024-07-15,-0.13049531069163753,52
Palawan,volume_mt,2024-07-15,-0.13308313270881372,52
Palawan,shipments,2024-07-22,-0.11675167440711069,52
Palawan,volume_mt,2024-07-22,-0.1200540974235546,52
Palawan,shipments,2024-07-29,-0.13678858191716428,52
Palawan,volume_mt,2024-07-29,-0.1430844784213541,52
Palawan,shipments,2024-08-05,-0.1433764795970655,52
Palawan,volume_mt,2024-08-05,-0.1494625996852367,52
Palawan,shipments,2024-08-12,-0.12361585624635468,52
Palawan,volume_mt,2024-08-12,-0.13011722828237365,52
Palawan,shipments,2024-08-19,-0.13841445676486247,52
Palawan,volume_mt,2024-08-19,-0.1443449422475202,52
Palawan,shipments,2024-08-26,-0.16618984613538776,52
Palawan,volume_mt,2024-08-26,-0.17042033027726694,52
Palawan,shipments,2024-09-02,-0.1733010321856458,52
Palawan,volume_mt,2024-09-02,-0.1767984206954708,52
Palawan,shipments,2024-09-09,-0.20264207592681255,52
Palawan,volume_mt,2024-09-09,-0.20399145578462824,52
Palawan,shipments,2024-09-16,-0.13803790025683835,52
Palawan,volume_mt,2024-09-16,-0.14297187544404238,52
Palawan,shipments,2024-09-23,-0.20893755459176028,52
Palawan,volume_mt,2024-09-23,-0.21530876417257308,52
Palawan,shipments,2024-09-30,-0.20915840152778561,52
Palawan,volume_mt,2024-09-30,-0.21519833943709873,52
Palawan,shipments,2024-10-07,-0.23228901889442843,52
Palawan,volume_mt,2024-10-07,-0.23755465040710858,52
Palawan,shipments,2024-10-14,-0.22625093824098808,52
Palawan,volume_mt,2024-10-14,-0.22887771437814877,52
Palawan,shipments,2024-10-21,-0.13819047092098755,52
Palawan,volume_mt,2024-10-21,-0.13741849758256625,52
Palawan,shipments,2024-10-28,-0.13578744738796072,52
Palawan,volume_mt,2024-10-28,-0.13544644989421498,52
Palawan,shipments,2024-11-04,-0.17250773950374673,52
Palawan,volume_mt,2024-11-04,-0.17577497188982824,52
Palawan,shipments,2024-11-11,-0.19964629505708698,52
Palawan,volume_mt,2024-11-11,-0.19035466565363715,52
Palawan,shipments,2024-11-18,-0.18918213639310488,52
Palawan,volume_mt,2024-11-18,-0.1786252285405862,52
Palawan,shipments,2024-11-25,-0.19260459815871597,52
Palawan,volume_mt,2024-11-25,-0.1829750858200459,52
Palawan,shipments,2024-12-02,-0.19261488228460794,52
Palawan,volume_mt,2024-12-02,-0.18297234991910652,52
Palawan,shipments,2024-12-09,-0.21623573618214967,52
Palawan,volume_mt,2024-12-09,-0.20505336144164477,52
Palawan,shipments,2024-12-16,-0.1683793220680186,52
Palawan,volume_mt,2024-12-16,-0.1554855811316404,52
Palawan,shipments,2024-12-23,-0.21169973133695086,52
Palawan,volume_mt,2024-12-23,-0.19659561840250214,52
Palawan,shipments,2024-12-30,-0.2200642172026838,52
Palawan,volume_mt,2024-12-30,-0.20334126810041195,52
Palawan,shipments,2025-01-06,-0.24627854198090585,52
Palawan,volume_mt,2025-01-06,-0.2248748338752709,52
Palawan,shipments,2025-01-13,-0.2554741035175145,52
Palawan,volume_mt,2025-01-13,-0.23447795001964788,52
Palawan,shipments,2025-01-20,-0.2441028104215463,52
Palawan,volume_mt,2025-01-20,-0.223542565918442,52
Palawan,shipments,2025-01-27,-0.22001640244612475,52
Palawan,volume_mt,2025-01-27,-0.19845339843649748,52
Palawan,shipments,2025-02-03,-0.12024280899157044,52
Palawan,volume_mt,2025-02-03,-0.10118645755863273,52
Palawan,shipments,2025-02-10,-0.08121376758946937,52
Palawan,volume_mt,2025-02-10,-0.06191824895375768,52
Palawan,shipments,2025-02-17,-0.06403504847073836,52
Palawan,volume_mt,2025-02-17,-0.04106141233874223,52
Palawan,shipments,2025-02-24,-0.04748988130092692,52
Palawan,volume_mt,2025-02-24,-0.023860380332272987,52
Palawan,shipments,2025-03-03,-0.057219029703099965,52
Palawan,volume_mt,2025-03-03,-0.031097721069185187,52
Palawan,shipments,2025-03-10,-0.013939246467890808,52
Palawan,volume_mt,2025-03-10,0.012103818191438328,52
Palawan,shipments,2025-03-17,-0.004113711534431554,52
Palawan,volume_mt,2025-03-17,0.01967774454034488,52
Palawan,shipments,2025-03-24,0.008366900267302295,52
Palawan,volume_mt,2025-03-24,0.030402343473185125,52
Palawan,shipments,2025-03-31,0.005433784087470709,52
Palawan,volume_mt,2025-03-31,0.02745584226699626,52
Palawan,shipments,2025-04-07,-0.0073162948741119175,52
Palawan,volume_mt,2025-04-07,0.015362855745641366,52
Palawan,shipments,2025-04-14,0.0025167952104969368,52
Palawan,volume_mt,2025-04-14,0.025242457210967687,52
Palawan,shipments,2025-04-21,-0.010883090872839707,52
Palawan,volume_mt,2025-04-21,0.010625891030115946,52
Palawan,shipments,2025-04-28,0.010911187932134657,52
Palawan,volume_mt,2025-04-28,0.03139148721620422,52
Palawan,shipments,2025-05-05,0.04048981249379711,52
Palawan,volume_mt,2025-05-05,0.06270378405715513,52
Palawan,shipments,2025-05-12,0.0816029209666566,52
Palawan,volume_mt,2025-05-12,0.10684162006745937,52
Palawan,shipments,2025-05-19,0.0856725446056183,52
Palawan,volume_mt,2025-05-19,0.1096087285188826,52
Palawan,shipments,2025-05-26,0.08745684512478678,52
Palawan,volume_mt,2025-05-26,0.1107561390798481,52
Palawan,shipments,2025-06-02,0.07641120859825547,52
Palawan,volume_mt,2025-06-02,0.10124034554861613,52
Palawan,shipments,2025-06-09,0.06864514456534206,52
Palawan,volume_mt,2025-06-09,0.09100340899459015,52
Palawan,shipments,2025-06-16,0.08646828672047276,52
Palawan,volume_mt,2025-06-16,0.10825057171445379,52
Palawan,shipments,2025-06-23,0.09506158598882636,52
Palawan,volume_mt,2025-06-23,0.11686245972431014,52
Palawan,shipments,2025-06-30,0.09179542838745414,52
Palawan,volume_mt,2025-06-30,0.11229327804815632,52
Palawan,shipments,2025-07-07,0.142523317361246,52
Palawan,volume_mt,2025-07-07,0.16219764628190592,52
Palawan,shipments,2025-07-14,0.11248049629667907,52
Palawan,volume_mt,2025-07-14,0.13123612268767856,52
Palawan,shipments,2025-07-21,0.09194097858168412,52
Palawan,volume_mt,2025-07-21,0.11371691788604608,52
Palawan,shipments,2025-07-28,0.10511927236871907,52
Palawan,volume_mt,2025-07-28,0.1258637546419364,52
Palawan,shipments,2025-08-04,0.08232902768441981,52
Palawan,volume_mt,2025-08-04,0.10429210517460678,52
Palawan,shipments,2025-08-11,0.028726435685904175,52
Palawan,volume_mt,2025-08-11,0.056675751840583447,52
Palawan,shipments,2025-08-18,0.02953600483031376,52
Palawan,volume_mt,2025-08-18,0.057902542701677356,52
Palawan,shipments,2025-08-25,0.04087271221740295,52
Palawan,volume_mt,2025-08-25,0.07148421021781921,52
Palawan,shipments,2025-09-01,0.04165414025421812,52
Palawan,volume_mt,2025-09-01,0.0719342511251837,52
Palawan,shipments,2025-09-08,0.08188168065883404,52
Palawan,volume_mt,2025-09-08,0.11163640709216541,52
Palawan,shipments,2025-09-15,0.08377829136660785,52
Palawan,volume_mt,2025-09-15,0.11387628329644185,52
Palawan,shipments,2025-09-22,0.08274607547870999,52
Palawan,volume_mt,2025-09-22,0.10990714424080997,52
Palawan,shipments,2025-09-29,0.08451622799226624,52
